72,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.666666667,2009,0
74,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.733333333,2009,0
75,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.766666667,2009,0
77,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.833333333,2009,0
78,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.866666667,2009,0
80,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.933333333,2009,0
81,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,9.966666667,2009,0
83,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.03225806,2009,0
84,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.06451613,2009,0
86,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.12903226,2009,0
87,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.16129032,2009,0.01
88,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.19354839,2009,0
90,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.25806452,2009,0
91,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.29032258,2009,0
93,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.35483871,2009,0
94,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.38709677,2009,0.05
95,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.41935484,2009,0
97,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.48387097,2009,0
98,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.51612903,2009,0
100,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.58064516,2009,0
101,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.61290323,2009,0.5
102,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.64516129,2009,0
104,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.70967742,2009,0
105,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.74193548,2009,0
107,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.80645161,2009,0
108,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.83870968,2009,0
109,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.87096774,2009,0.01
111,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.93548387,2009,0
112,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,10.96774194,2009,0
114,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.03333333,2009,0
115,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.06666667,2009,0
117,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.13333333,2009,0
118,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.16666667,2009,0
120,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.23333333,2009,0
121,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.26666667,2009,0
123,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.33333333,2009,0
124,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.36666667,2009,0
125,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.4,2009,0.01
127,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.5,2009,0
128,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.53333333,2009,0
130,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.6,2009,0
131,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.63333333,2009,0
133,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.7,2009,0
134,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.73333333,2009,0
136,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.8,2009,0
137,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.83333333,2009,0
139,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.9,2009,0.11
140,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.93333333,2009,0.07
141,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,11.96666667,2009,0
142,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12,2009,0
144,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.06451613,2009,0
145,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.09677419,2009,0
147,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.16129032,2009,0
148,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.19354839,2009,0.73
149,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.22580645,2009,0.6
150,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.25806452,2009,0
152,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.32258065,2009,0
153,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.35483871,2009,0
155,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.41935484,2009,0.03
156,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.4516129,2009,0
157,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.48387097,2009,0
159,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.5483871,2009,0
160,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.58064516,2009,0
162,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.64516129,2009,0
163,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.67741935,2009,0.21
164,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.70967742,2009,0.02
165,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.74193548,2009,0
167,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.80645161,2009,0
168,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.83870968,2009,0
170,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.90322581,2009,0
171,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,12.93548387,2009,0
173,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1,2010,0
174,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.032258065,2010,0
176,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.096774194,2010,0
177,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.129032258,2010,0
179,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.193548387,2010,0
180,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.225806452,2010,0
182,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.290322581,2010,0
183,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.322580645,2010,0
185,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.387096774,2010,0
186,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.419354839,2010,0
188,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.483870968,2010,0
189,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.516129032,2010,0
190,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.548387097,2010,0.04
191,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.580645161,2010,0.27
192,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.612903226,2010,0.29
193,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.64516129,2010,2.35
194,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.677419355,2010,1.34
195,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.709677419,2010,0.04
197,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.774193548,2010,0
198,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.806451613,2010,0
199,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.838709677,2010,0.31
200,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.870967742,2010,0.37
202,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.935483871,2010,0
203,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,1.967741935,2010,0
205,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.035714286,2010,0
206,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.071428571,2010,0.2
207,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.107142857,2010,0
209,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.178571429,2010,0
210,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.214285714,2010,0.09
211,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.25,2010,0
213,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.321428571,2010,0
214,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.357142857,2010,0
216,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.428571429,2010,0
217,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.464285714,2010,0
219,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.535714286,2010,0
220,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.571428571,2010,0
222,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.642857143,2010,0
223,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.678571429,2010,0.01
224,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.714285714,2010,0.02
225,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.75,2010,0.24
226,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.785714286,2010,0
228,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.857142857,2010,0
229,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.892857143,2010,0
231,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,2.964285714,2010,0.4
232,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3,2010,0
233,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.032258065,2010,0
235,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.096774194,2010,0
236,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.129032258,2010,0
237,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.161290323,2010,0.06
238,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.193548387,2010,0.74
239,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.225806452,2010,0.04
240,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.258064516,2010,0.07
242,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.322580645,2010,0
243,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.35483871,2010,0
245,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.419354839,2010,0
246,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.451612903,2010,0
248,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.516129032,2010,0
249,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.548387097,2010,0
250,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.580645161,2010,0.02
252,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.64516129,2010,0
253,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.677419355,2010,0
254,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.709677419,2010,0.31
